Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
6/12/2008,18:23:00,2.572,0.098,238.1,10.8,0,0,0
6/12/2008,18:24:00,2.572,0.096,238.09,10.8,0,0,0
6/12/2008,18:25:00,2.568,0.096,237.8,10.8,0,0,0
6/12/2008,18:26:00,2.558,0.094,237.09,10.8,0,0,0
6/12/2008,18:27:00,2.546,0.094,236.4,10.8,0,0,0
6/12/2008,18:28:00,2.57,0.106,236.51,11,0,0,0
6/12/2008,18:29:00,2.646,0.216,236.49,11.2,0,0,0
6/12/2008,18:30:00,2.704,0.31,236.43,11.6,0,1,0
6/12/2008,18:31:00,2.618,0.192,236.2,11.2,0,2,0
6/12/2008,18:32:00,2.61,0.18,235.94,11,0,1,0
6/12/2008,18:33:00,2.604,0.18,235.69,11,0,2,0
6/12/2008,18:34:00,2.602,0.18,235.61,11,0,1,0
6/12/2008,18:35:00,2.604,0.18,235.95,11,0,2,0
6/12/2008,18:36:00,2.604,0.182,236.06,11,0,1,0
6/12/2008,18:37:00,2.606,0.182,236.3,11,0,1,0
6/12/2008,18:38:00,2.61,0.184,236.61,11,0,2,0
6/12/2008,18:39:00,2.616,0.186,236.86,11,0,1,0
6/12/2008,18:40:00,2.618,0.186,237.23,11,0,1,0
6/12/2008,18:41:00,2.612,0.186,237,11,0,2,0
6/12/2008,18:42:00,2.6,0.182,236.56,11,0,1,0
6/12/2008,18:43:00,2.542,0.088,236.92,10.8,0,1,0
6/12/2008,18:44:00,2.55,0.088,237.78,10.8,0,2,0
6/12/2008,18:45:00,2.55,0.088,237.52,10.8,0,1,0
6/12/2008,18:46:00,2.554,0.088,237.77,10.8,0,1,0
6/12/2008,18:47:00,2.556,0.088,238.02,10.8,0,2,0
6/12/2008,18:48:00,2.562,0.086,238.05,10.8,0,1,0
6/12/2008,18:49:00,2.558,0.088,237.56,10.8,0,1,0
6/12/2008,18:50:00,2.544,0.086,236.72,10.8,0,1,0
6/12/2008,18:51:00,2.554,0.086,237.19,10.8,0,2,0
6/12/2008,18:52:00,2.55,0.086,236.99,10.8,0,1,0
6/12/2008,18:53:00,2.55,0.084,236.96,10.8,0,1,0
6/12/2008,18:54:00,2.528,0.056,237.36,10.6,0,1,0
6/12/2008,18:55:00,2.478,0,237.37,10.4,0,0,0
6/12/2008,18:56:00,2.478,0,237.31,10.4,0,0,0
6/12/2008,18:57:00,2.566,0.068,236.93,10.8,0,0,0
6/12/2008,18:58:00,2.572,0.092,236.48,10.8,0,0,0
6/12/2008,18:59:00,2.564,0.094,236.35,10.8,0,0,0
6/12/2008,19:00:00,2.562,0.092,236.19,10.8,0,0,0
6/12/2008,19:01:00,2.562,0.092,236.24,10.8,0,0,0
6/12/2008,19:02:00,2.576,0.096,237.33,10.8,0,0,0
6/12/2008,19:03:00,2.584,0.098,237.48,11,0,0,0
6/12/2008,19:04:00,2.582,0.098,237.42,11,0,0,0
6/12/2008,19:05:00,2.582,0.096,237.57,10.8,0,0,0
6/12/2008,19:06:00,2.584,0.096,237.52,10.8,0,0,0
6/12/2008,19:07:00,2.584,0.098,237.75,10.8,0,0,0
6/12/2008,19:08:00,2.582,0.096,237.71,10.8,0,0,0
6/12/2008,19:09:00,2.576,0.094,236.92,10.8,0,0,0
6/12/2008,19:10:00,2.57,0.094,236.65,10.8,0,0,0
6/12/2008,19:11:00,2.558,0.094,236.31,10.8,0,0,0
6/12/2008,19:12:00,2.932,0.09,235.78,12.6,0,0,3
6/12/2008,19:13:00,3.608,0.086,235.16,15.4,0,0,18
6/12/2008,19:14:00,3.68,0.156,235.63,15.6,0,0,18
6/12/2008,19:15:00,3.694,0.186,236.19,15.6,0,0,17
6/12/2008,19:16:00,3.69,0.188,236.64,15.6,0,0,18
6/12/2008,19:17:00,3.708,0.19,236.58,15.6,0,0,17
6/12/2008,19:18:00,3.622,0.09,236.76,15.2,0,0,17
6/12/2008,19:19:00,3.632,0.062,236.42,15.4,0,0,17
6/12/2008,19:20:00,3.808,0.06,236.28,16.2,0,0,18
6/12/2008,19:21:00,3.206,0.056,235.55,13.8,0,0,17
6/12/2008,19:22:00,2.836,0.054,235.13,12,0,0,17
6/12/2008,19:23:00,2.836,0.056,235.15,12,0,0,17
6/12/2008,19:24:00,2.846,0.058,235.87,12,0,0,17
6/12/2008,19:25:00,2.7,0.066,237.17,11.4,0,0,17
6/12/2008,19:26:00,2.682,0.066,237.76,11.2,0,0,17
6/12/2008,19:27:00,2.62,0,237.71,11,0,0,18
6/12/2008,19:28:00,2.616,0,237.88,11,0,0,17
6/12/2008,19:29:00,2.622,0,238.14,11,0,0,18
6/12/2008,19:30:00,2.612,0,237.67,11,0,0,17
6/12/2008,19:31:00,2.594,0,236.61,10.8,0,0,17
6/12/2008,19:32:00,2.61,0,237.3,11,0,0,17
6/12/2008,19:33:00,2.616,0,237.47,11,0,0,18
6/12/2008,19:34:00,3.284,0,236.72,13.8,0,0,17
6/12/2008,19:35:00,3.482,0,236.5,14.6,0,0,17
6/12/2008,19:36:00,3.488,0,236.81,14.6,0,0,17
6/12/2008,19:37:00,3.472,0,236.18,14.6,0,0,17
6/12/2008,19:38:00,3.652,0,235.54,15.4,0,0,17
6/12/2008,19:39:00,3.662,0.056,235.23,15.4,0,0,17
6/12/2008,19:40:00,3.828,0.066,235.44,16.2,0,0,17
6/12/2008,19:41:00,3.824,0.066,236.8,16,0,0,18
6/12/2008,19:42:00,3.402,0.06,237.26,14.2,0,0,17
6/12/2008,19:43:00,2.182,0.098,238.31,9.2,0,0,11
6/12/2008,19:44:00,1.032,0.092,240.06,4.6,0,0,0
6/12/2008,19:45:00,0.878,0,240.14,3.6,0,0,0
6/12/2008,19:46:00,0.716,0,239.76,3,0,0,0
6/12/2008,19:47:00,0.716,0,240.36,3,0,0,0
6/12/2008,19:48:00,0.722,0,240.05,3,0,0,0
6/12/2008,19:49:00,0.722,0,240.1,3,0,0,0
6/12/2008,19:50:00,0.72,0,240.37,3,0,0,0
6/12/2008,19:51:00,0.716,0,241.18,3,0,0,0
6/12/2008,19:52:00,0.714,0.046,241.52,2.8,0,0,0
6/12/2008,19:53:00,0.714,0.048,242.06,2.8,0,0,0
6/12/2008,19:54:00,0.714,0.048,241.93,2.8,0,0,0
6/12/2008,19:55:00,0.712,0.048,241.76,2.8,0,0,0
6/12/2008,19:56:00,0.72,0.048,242.16,3,0,0,0
6/12/2008,19:57:00,0.882,0,241.32,3.6,0,0,0
6/12/2008,19:58:00,0.924,0.078,241.16,3.8,0,0,0
6/12/2008,19:59:00,0.904,0.148,241.16,3.8,0,0,0
6/12/2008,20:00:00,0.774,0.144,239.99,3.2,0,0,0
6/12/2008,20:01:00,0.768,0.138,238.45,3.2,0,0,0
6/12/2008,20:02:00,0.784,0.14,239.06,3.2,0,0,0
6/12/2008,20:03:00,0.94,0.138,238.99,4,0,0,0
6/12/2008,20:04:00,0.8,0.14,238.96,3.4,0,0,0
6/12/2008,20:05:00,0.766,0.142,239.27,3.2,0,0,0
6/12/2008,20:06:00,0.684,0,239.28,2.8,0,0,0
6/12/2008,20:07:00,0.672,0,238.84,2.8,0,0,0
6/12/2008,20:08:00,0.672,0,239.06,2.8,0,0,0
6/12/2008,20:09:00,0.744,0,238.91,3,0,0,0
6/12/2008,20:10:00,0.842,0,239.41,3.4,0,0,0
6/12/2008,20:11:00,0.832,0,240.14,3.4,0,0,0
6/12/2008,20:12:00,0.782,0.09,240.89,3.2,0,0,0
6/12/2008,20:13:00,0.784,0.09,241.33,3.2,0,0,0
6/12/2008,20:14:00,0.782,0.09,240.93,3.2,0,0,0
6/12/2008,20:15:00,0.782,0.09,241.11,3.2,0,0,0
6/12/2008,20:16:00,0.782,0.09,241.15,3.2,0,0,0
6/12/2008,20:17:00,0.786,0.09,241.64,3.2,0,0,0
6/12/2008,20:18:00,0.792,0.086,242.94,3.2,0,0,0
6/12/2008,20:19:00,0.79,0.088,242.6,3.2,0,0,0
6/12/2008,20:20:00,0.694,0.09,242.68,2.8,0,0,0
6/12/2008,20:21:00,0.758,0.094,242.13,3.4,0,0,0
6/12/2008,20:22:00,1.486,0.094,241.29,6,0,0,0
6/12/2008,20:23:00,1.478,0.096,240.77,6,0,0,0
6/12/2008,20:24:00,1.478,0.096,240.76,6,0,0,0
6/12/2008,20:25:00,1.568,0.096,241.15,6.4,0,0,0
6/12/2008,20:26:00,1.658,0.096,241.27,6.8,0,0,0
6/12/2008,20:27:00,1.49,0.094,241.65,6.2,0,0,0
6/12/2008,20:28:00,1.478,0.094,240.71,6,0,0,0
6/12/2008,20:29:00,1.484,0.094,241.55,6,0,0,0
6/12/2008,20:30:00,1.482,0.094,241.19,6,0,0,0
6/12/2008,20:31:00,1.474,0.096,240.46,6,0,0,0
6/12/2008,20:32:00,1.482,0.094,241.27,6,0,0,0
6/12/2008,20:33:00,1.486,0.094,241.72,6,0,0,0
6/12/2008,20:34:00,1.538,0,241.3,6.4,0,0,0
6/12/2008,20:35:00,1.59,0,241.35,6.6,0,0,0
6/12/2008,20:36:00,1.59,0,241.88,6.6,0,0,0
6/12/2008,20:37:00,1.592,0,242.11,6.6,0,0,0
6/12/2008,20:38:00,1.634,0.078,242.49,6.8,0,0,0
6/12/2008,20:39:00,1.798,0.164,242.41,7.4,0,0,0
6/12/2008,20:40:00,1.772,0.166,242.49,7.2,0,2,0
6/12/2008,20:41:00,1.672,0.166,242.23,6.8,0,1,0
6/12/2008,20:42:00,1.66,0.162,241.14,6.8,0,2,0
6/12/2008,20:43:00,1.658,0.16,240.93,6.8,0,1,0
6/12/2008,20:44:00,1.77,0.204,241.16,7.4,0,2,0
6/12/2008,20:45:00,1.892,0.262,240.95,7.8,0,1,0
6/12/2008,20:46:00,1.724,0.262,240.41,7.2,0,1,0
6/12/2008,20:47:00,1.724,0.262,240.36,7.2,0,2,0
6/12/2008,20:48:00,1.706,0.252,238.09,7.2,0,1,0
6/12/2008,20:49:00,1.696,0.248,237.53,7.2,0,2,0
6/12/2008,20:50:00,1.708,0.254,238.91,7.2,0,1,0
6/12/2008,20:51:00,1.71,0.258,239.71,7.2,0,1,0
6/12/2008,20:52:00,1.712,0.262,240.53,7.2,0,2,0
6/12/2008,20:53:00,1.716,0.264,241,7.2,0,1,0
6/12/2008,20:54:00,1.712,0.264,240.8,7.2,0,1,0
6/12/2008,20:55:00,1.654,0.172,241.75,6.8,0,2,0
6/12/2008,20:56:00,1.626,0.132,241.74,6.6,0,1,0
6/12/2008,20:57:00,1.574,0,242.5,6.4,0,1,0
6/12/2008,20:58:00,1.57,0,242.86,6.4,0,1,0
6/12/2008,20:59:00,1.568,0,242.8,6.4,0,2,0
6/12/2008,21:00:00,1.57,0,242.96,6.4,0,1,0
6/12/2008,21:01:00,1.566,0,242.75,6.4,0,1,0
6/12/2008,21:02:00,1.57,0,243.13,6.4,0,1,0
6/12/2008,21:03:00,1.574,0,242.82,6.4,0,2,0
6/12/2008,21:04:00,1.604,0.082,241.97,6.6,0,0,0
6/12/2008,21:05:00,1.758,0.14,240.97,7.2,0,0,0
6/12/2008,21:06:00,1.638,0.146,241.23,6.8,0,0,0
6/12/2008,21:07:00,1.636,0.148,240.95,6.8,0,0,0
6/12/2008,21:08:00,1.63,0.148,240.4,6.8,0,0,0
6/12/2008,21:09:00,1.626,0.148,239.96,6.8,0,0,0
6/12/2008,21:10:00,1.622,0.148,240.28,6.8,0,0,0
6/12/2008,21:11:00,1.624,0.148,240.61,6.8,0,0,0
6/12/2008,21:12:00,1.622,0.148,240.39,6.8,0,0,0
6/12/2008,21:13:00,1.622,0.146,240.55,6.8,0,0,0
6/12/2008,21:14:00,1.628,0.146,240.92,6.8,0,0,0
6/12/2008,21:15:00,1.624,0.146,240.9,6.8,0,0,0
6/12/2008,21:16:00,1.622,0.146,240.67,6.8,0,0,0
6/12/2008,21:17:00,1.626,0.146,240.89,6.8,0,0,0
6/12/2008,21:18:00,1.638,0.146,241.51,6.8,0,0,0
6/12/2008,21:19:00,1.64,0.144,242.02,6.8,0,0,0
6/12/2008,21:20:00,1.638,0.144,241.86,6.8,0,0,0
6/12/2008,21:21:00,1.634,0.144,241.38,6.8,0,0,0
6/12/2008,21:22:00,1.632,0.146,241.37,6.8,0,0,0
6/12/2008,21:23:00,1.632,0.144,241.38,6.8,0,0,0
6/12/2008,21:24:00,1.628,0.146,240.96,6.8,0,0,0
6/12/2008,21:25:00,1.704,0.074,241.86,7,0,0,0
6/12/2008,21:26:00,1.75,0,242.61,7.2,0,0,0
6/12/2008,21:27:00,1.738,0,242.2,7.2,0,0,0
6/12/2008,21:28:00,1.732,0,241.59,7,0,0,0
6/12/2008,21:29:00,1.728,0,241.23,7,0,0,0
6/12/2008,21:30:00,1.756,0,240.39,7.2,0,0,0
6/12/2008,21:31:00,1.784,0.088,239.88,7.4,0,0,0
6/12/2008,21:32:00,1.792,0.09,240.65,7.4,0,0,0
6/12/2008,21:33:00,1.798,0.092,240.93,7.4,0,0,0
6/12/2008,21:34:00,1.794,0.092,240.94,7.4,0,0,0
6/12/2008,21:35:00,2.09,0.086,240.17,8.6,0,0,0
6/12/2008,21:36:00,1.972,0.088,240.09,8.2,0,0,0
6/12/2008,21:37:00,2.066,0.086,239.98,8.6,0,0,0
6/12/2008,21:38:00,2.068,0.086,240.35,8.6,0,0,0
6/12/2008,21:39:00,2.074,0.088,240.86,8.6,0,0,0
6/12/2008,21:40:00,2.076,0.09,241.21,8.6,0,0,0
6/12/2008,21:41:00,2.076,0.09,241.49,8.6,0,0,0
6/12/2008,21:42:00,2.076,0.092,241.92,8.6,0,0,0
6/12/2008,21:43:00,2.082,0.092,242.32,8.6,0,0,0
6/12/2008,21:44:00,2.084,0.092,242.6,8.6,0,0,0
6/12/2008,21:45:00,2.08,0.09,242.54,8.6,0,0,0
6/12/2008,21:46:00,1.93,0.134,242.2,8,0,0,0
6/12/2008,21:47:00,1.92,0.148,242.02,7.8,0,0,0
6/12/2008,21:48:00,1.928,0.146,242.16,8,0,0,0
6/12/2008,21:49:00,1.92,0.148,241.49,8,0,0,0
6/12/2008,21:50:00,1.918,0.148,241.43,8,0,0,0
6/12/2008,21:51:00,1.926,0.148,242.08,8,0,0,0
6/12/2008,21:52:00,1.932,0.148,242.44,8,0,0,0
6/12/2008,21:53:00,1.928,0.148,242.28,8,0,0,0
6/12/2008,21:54:00,1.92,0.148,242.1,7.8,0,0,0
6/12/2008,21:55:00,1.922,0.148,242.09,7.8,0,0,0
6/12/2008,21:56:00,1.918,0.148,241.88,7.8,0,0,0
6/12/2008,21:57:00,1.924,0.148,242.26,7.8,0,0,0
6/12/2008,21:58:00,1.924,0.148,242.68,7.8,0,0,0
6/12/2008,21:59:00,1.764,0.104,243.11,7.2,0,0,0
6/12/2008,22:00:00,0.56,0.104,244.31,2.4,0,0,0
6/12/2008,22:01:00,0.786,0.112,243.97,3.2,0,0,0
6/12/2008,22:02:00,0.89,0.114,243.59,3.6,0,0,0
6/12/2008,22:03:00,0.898,0.11,243.7,3.6,0,0,0
6/12/2008,22:04:00,0.788,0.102,243.69,3.2,0,0,0
6/12/2008,22:05:00,0.816,0.104,243.45,3.4,0,0,0
6/12/2008,22:06:00,0.822,0.104,243.48,3.4,0,0,0
6/12/2008,22:07:00,0.816,0.106,242.8,3.4,0,0,0
6/12/2008,22:08:00,0.814,0.106,242.5,3.4,0,0,0
6/12/2008,22:09:00,0.814,0.106,242.36,3.4,0,0,0
6/12/2008,22:10:00,0.812,0.106,241.89,3.4,0,0,0
6/12/2008,22:11:00,0.814,0.106,242.48,3.4,0,0,0
6/12/2008,22:12:00,0.812,0.108,241.68,3.4,0,0,0
6/12/2008,22:13:00,0.81,0.106,241.41,3.4,0,0,0
6/12/2008,22:14:00,0.814,0.106,241.69,3.4,0,0,0
6/12/2008,22:15:00,0.816,0.106,241.76,3.4,0,0,0
6/12/2008,22:16:00,0.86,0.072,242.71,3.6,0,0,0
6/12/2008,22:17:00,0.958,0.06,243.68,4,0,0,0
6/12/2008,22:18:00,1.01,0.14,244,4.2,0,0,0
6/12/2008,22:19:00,1.004,0.138,243.53,4.2,0,0,0
6/12/2008,22:20:00,1.002,0.138,243.57,4.2,0,0,0
6/12/2008,22:21:00,0.998,0.138,243.53,4.2,0,0,0
6/12/2008,22:22:00,0.998,0.142,244.28,4.2,0,0,0
6/12/2008,22:23:00,0.994,0.14,243.6,4,0,0,0
6/12/2008,22:24:00,0.99,0.138,243.4,4,0,0,0
6/12/2008,22:25:00,0.992,0.142,244,4,0,0,0
6/12/2008,22:26:00,0.99,0.14,243.8,4,0,0,0
6/12/2008,22:27:00,0.992,0.14,243.44,4.2,0,0,0
6/12/2008,22:28:00,1,0.14,243.73,4.2,0,0,0
6/12/2008,22:29:00,0.996,0.136,243.77,4.2,0,0,0
6/12/2008,22:30:00,0.92,0,243.58,3.8,0,0,0
6/12/2008,22:31:00,0.924,0,244.25,3.8,0,0,0
6/12/2008,22:32:00,0.924,0,244.57,3.8,0,0,0
6/12/2008,22:33:00,0.924,0,244.45,3.8,0,0,0
6/12/2008,22:34:00,0.924,0,244.51,3.8,0,0,0
6/12/2008,22:35:00,0.926,0,244.54,3.8,0,0,0
6/12/2008,22:36:00,0.926,0,244.42,3.8,0,0,0
6/12/2008,22:37:00,0.9,0,244.35,3.6,0,0,0
6/12/2008,22:38:00,0.832,0.102,244.57,3.4,0,0,0
6/12/2008,22:39:00,0.832,0.1,244.95,3.4,0,0,0
6/12/2008,22:40:00,0.834,0.1,245.05,3.4,0,0,0
6/12/2008,22:41:00,0.834,0.1,245.31,3.4,0,0,0
6/12/2008,22:42:00,0.834,0.1,245.2,3.4,0,0,0
6/12/2008,22:43:00,0.834,0.1,245.4,3.4,0,0,0
6/12/2008,22:44:00,0.836,0.1,245.13,3.4,0,0,0
6/12/2008,22:45:00,0.838,0.1,245.3,3.4,0,0,0
6/12/2008,22:46:00,0.836,0.1,245.53,3.4,0,0,0
6/12/2008,22:47:00,0.83,0.1,245.3,3.4,0,0,0
6/12/2008,22:48:00,0.834,0.102,244.69,3.4,0,0,0
6/12/2008,22:49:00,0.83,0.1,244.85,3.4,0,0,0
6/12/2008,22:50:00,0.968,0.102,244.76,4,0,0,0
6/12/2008,22:51:00,1.14,0.106,244.5,4.6,0,0,0
6/12/2008,22:52:00,1.13,0.122,244.73,4.6,0,0,0
6/12/2008,22:53:00,1.138,0.12,244.83,4.6,0,0,0
6/12/2008,22:54:00,1.168,0.09,244.67,4.8,0,0,0
6/12/2008,22:55:00,1.206,0,244.9,4.8,0,0,0
6/12/2008,22:56:00,1.208,0,244.56,5,0,2,0
6/12/2008,22:57:00,1.204,0,243.87,4.8,0,1,0
6/12/2008,22:58:00,1.256,0,244.39,5.2,0,2,0
6/12/2008,22:59:00,1.372,0,244.66,5.6,0,1,0
6/12/2008,23:00:00,1.322,0,244.47,5.4,0,1,0
6/12/2008,23:01:00,1.344,0,244.1,5.4,0,2,0
6/12/2008,23:02:00,1.3,0,244.25,5.2,0,1,0
6/12/2008,23:03:00,1.286,0.102,244.45,5.2,0,2,0
6/12/2008,23:04:00,1.278,0.114,244.99,5.2,0,1,0
6/12/2008,23:05:00,1.28,0.116,245.41,5.2,0,1,0
6/12/2008,23:06:00,1.28,0.114,245.32,5.2,0,2,0
6/12/2008,23:07:00,1.276,0.116,245.49,5.2,0,1,0
6/12/2008,23:08:00,1.276,0.116,245.76,5.2,0,2,0
6/12/2008,23:09:00,1.312,0.148,245.76,5.4,0,1,0
6/12/2008,23:10:00,1.382,0.25,244.77,5.6,0,1,0
6/12/2008,23:11:00,1.372,0.25,244.77,5.6,0,2,0
6/12/2008,23:12:00,1.368,0.25,244.66,5.6,0,1,0
6/12/2008,23:13:00,1.362,0.262,244.55,5.6,0,1,0
6/12/2008,23:14:00,1.308,0.234,245.01,5.4,0,1,0
6/12/2008,23:15:00,0.938,0.164,246.29,3.8,0,2,0
6/12/2008,23:16:00,0.94,0.164,246.27,3.8,0,1,0
6/12/2008,23:17:00,0.936,0.164,246.3,3.8,0,1,0
6/12/2008,23:18:00,0.934,0.162,246.03,3.8,0,1,0
6/12/2008,23:19:00,0.932,0.162,245.82,3.8,0,2,0
6/12/2008,23:20:00,0.87,0,246.06,3.6,0,0,0
6/12/2008,23:21:00,0.87,0,246.45,3.6,0,0,0
6/12/2008,23:22:00,0.87,0.046,246.29,3.6,0,0,0
6/12/2008,23:23:00,0.872,0.046,246.18,3.6,0,0,0
6/12/2008,23:24:00,0.824,0.048,246.44,3.4,0,0,0
6/12/2008,23:25:00,0.776,0.264,246.62,3.2,0,0,0
6/12/2008,23:26:00,0.786,0.26,246.05,3.4,0,0,0
6/12/2008,23:27:00,0.79,0.248,245.92,3.4,0,0,0
6/12/2008,23:28:00,0.79,0.246,246.15,3.4,0,0,0
6/12/2008,23:29:00,0.71,0.122,245.47,3,0,0,0
6/12/2008,23:30:00,0.668,0.098,245.11,2.8,0,0,0
6/12/2008,23:31:00,0.636,0.104,245.85,2.6,0,0,0
6/12/2008,23:32:00,0.636,0.102,245.51,2.6,0,0,0
6/12/2008,23:33:00,0.634,0.104,245.66,2.6,0,0,0
6/12/2008,23:34:00,0.634,0.106,245.93,2.6,0,0,0
6/12/2008,23:35:00,0.638,0.108,246.2,2.6,0,0,0
6/12/2008,23:36:00,0.636,0.106,246.02,2.6,0,0,0
6/12/2008,23:37:00,0.634,0.106,245.83,2.6,0,0,0
6/12/2008,23:38:00,0.652,0.108,246.18,2.6,0,0,0
6/12/2008,23:39:00,0.654,0.11,246.48,2.6,0,0,0
6/12/2008,23:40:00,0.652,0.108,246.25,2.6,0,0,0
6/12/2008,23:41:00,0.658,0.108,245.99,2.8,0,0,0
6/12/2008,23:42:00,0.66,0.11,246.34,2.8,0,0,0
6/12/2008,23:43:00,0.66,0.11,246.42,2.8,0,0,0
6/12/2008,23:44:00,0.662,0.11,246.62,2.8,0,0,0
6/12/2008,23:45:00,0.658,0.11,246.67,2.8,0,0,0
6/12/2008,23:46:00,0.66,0.11,246.43,2.8,0,0,0
6/12/2008,23:47:00,0.656,0.11,246.47,2.6,0,0,0
6/12/2008,23:48:00,0.74,0.22,246.62,3.2,0,0,0
6/12/2008,23:49:00,0.714,0.216,246.36,3,0,0,0
6/12/2008,23:50:00,0.718,0.218,246.61,3,0,0,0
6/12/2008,23:51:00,0.716,0.22,246.95,3,0,0,0
6/12/2008,23:52:00,0.81,0.218,247.1,3.4,0,0,0
6/12/2008,23:53:00,0.892,0.216,246.84,3.6,0,0,0
6/12/2008,23:54:00,1.084,0.214,246.43,4.6,0,0,0
6/12/2008,23:55:00,1.712,0.214,245.98,7,0,0,0
6/12/2008,23:56:00,2.01,0.232,245.34,8.4,0,0,0
6/12/2008,23:57:00,2.712,0.242,244.34,11,0,0,0
6/12/2008,23:58:00,1.872,0.25,245.62,7.8,0,0,0
6/12/2008,23:59:00,1.508,0.146,246.17,6,0,0,0
7/12/2008,0:00:00,1.452,0.142,246.23,5.8,0,0,0
7/12/2008,0:01:00,1.754,0.144,246.38,7.6,0,0,7
7/12/2008,0:02:00,2.4,0.25,245.21,9.8,0,0,19
7/12/2008,0:03:00,2.688,0.286,244.42,11,0,0,19
7/12/2008,0:04:00,2.748,0.292,244.39,11.2,0,0,18
7/12/2008,0:05:00,2.822,0.292,244.63,11.6,0,0,19
7/12/2008,0:06:00,2.842,0.296,244.84,11.6,0,0,18
7/12/2008,0:07:00,2.828,0.288,243.88,11.6,0,0,18
7/12/2008,0:08:00,2.828,0.288,244,11.6,0,0,19
7/12/2008,0:09:00,2.834,0.292,244.5,11.6,0,0,18
7/12/2008,0:10:00,2.614,0.28,244.66,10.8,0,0,18
7/12/2008,0:11:00,2.206,0.252,245.06,9,0,0,19
7/12/2008,0:12:00,2.172,0.254,245.17,8.8,0,0,18
7/12/2008,0:13:00,2.106,0.256,245.36,8.6,0,0,19
7/12/2008,0:14:00,2.1,0.252,245.12,8.6,0,0,18
7/12/2008,0:15:00,2.098,0.252,245.05,8.6,0,0,19
7/12/2008,0:16:00,2.088,0.254,245.1,8.4,0,0,18
7/12/2008,0:17:00,2.024,0.262,244.58,8.2,0,0,18
7/12/2008,0:18:00,2.02,0.262,244.29,8.2,0,0,19
7/12/2008,0:19:00,2.014,0.258,243.87,8.2,0,0,18
7/12/2008,0:20:00,1.996,0.22,244.53,8.2,0,0,18
7/12/2008,0:21:00,1.916,0.12,243.96,7.8,0,0,19
7/12/2008,0:22:00,1.636,0.138,242.18,6.6,0,0,18
7/12/2008,0:23:00,1.602,0.108,242.05,6.6,0,0,17
7/12/2008,0:24:00,1.606,0.112,242.53,6.6,0,0,19
7/12/2008,0:25:00,1.596,0.112,242.16,6.6,0,0,17
7/12/2008,0:26:00,1.596,0.112,242.1,6.6,0,0,18
7/12/2008,0:27:00,1.598,0.112,242.24,6.6,0,0,18
7/12/2008,0:28:00,1.602,0.108,242.25,6.6,0,0,18
7/12/2008,0:29:00,1.602,0.112,242.59,6.6,0,0,18
7/12/2008,0:30:00,1.604,0.114,242.8,6.6,0,0,19
7/12/2008,0:31:00,1.6,0.112,242.42,6.6,0,0,18
7/12/2008,0:32:00,1.598,0.112,242.18,6.6,0,0,18
7/12/2008,0:33:00,1.622,0.13,241.53,6.6,0,0,17
7/12/2008,0:34:00,1.66,0.212,241.24,6.8,0,0,18
7/12/2008,0:35:00,1.662,0.214,241.59,6.8,0,0,18
7/12/2008,0:36:00,1.662,0.21,241.31,6.8,0,0,18
7/12/2008,0:37:00,1.658,0.21,241.16,6.8,0,0,18
7/12/2008,0:38:00,1.652,0.21,240.86,6.8,0,0,18
7/12/2008,0:39:00,1.656,0.214,241.41,6.8,0,0,18
7/12/2008,0:40:00,1.656,0.214,241.58,6.8,0,0,17
7/12/2008,0:41:00,1.656,0.216,241.64,6.8,0,0,18
7/12/2008,0:42:00,0.736,0.228,242.2,3.4,0,0,4
7/12/2008,0:43:00,0.582,0.23,242.62,2.6,0,0,0
7/12/2008,0:44:00,0.556,0.19,242.19,2.4,0,0,0
7/12/2008,0:45:00,0.516,0.122,242.39,2.2,0,0,0
7/12/2008,0:46:00,0.516,0.124,242.82,2.2,0,0,0
7/12/2008,0:47:00,0.516,0.122,242.75,2.2,0,0,0
7/12/2008,0:48:00,0.964,0.122,242.11,4.2,0,0,0
7/12/2008,0:49:00,0.592,0.118,242.27,2.4,0,0,0
7/12/2008,0:50:00,0.534,0.122,242.36,2.2,0,0,0
7/12/2008,0:51:00,0.402,0.126,242.69,1.6,0,0,0
7/12/2008,0:52:00,0.404,0.128,243.05,1.6,0,0,0
7/12/2008,0:53:00,0.448,0.164,242.85,2,0,0,0
7/12/2008,0:54:00,0.516,0.26,242.44,2.4,0,0,0
7/12/2008,0:55:00,0.51,0.262,242.26,2.4,0,0,0
7/12/2008,0:56:00,0.508,0.26,242.12,2.2,0,0,0
7/12/2008,0:57:00,0.51,0.26,242.3,2.2,0,0,0
7/12/2008,0:58:00,0.506,0.264,242.38,2.2,0,0,0
7/12/2008,0:59:00,0.506,0.268,243.1,2.2,0,0,0
7/12/2008,1:00:00,0.506,0.268,243.05,2.2,0,0,0
7/12/2008,1:01:00,0.506,0.266,243.11,2.2,0,0,0
7/12/2008,1:02:00,0.504,0.268,243.34,2.2,0,0,0
7/12/2008,1:03:00,0.504,0.27,243.57,2.2,0,0,0
7/12/2008,1:04:00,0.508,0.266,243.56,2.2,0,0,0
7/12/2008,1:05:00,0.504,0.27,243.59,2.2,0,0,0
7/12/2008,1:06:00,0.502,0.268,243.46,2.2,0,0,0
7/12/2008,1:07:00,0.5,0.27,243.46,2.2,0,0,0
7/12/2008,1:08:00,0.502,0.268,243.54,2.2,0,0,0
